OBJECTID,WELL_UWI,WELL_NAME,WELL_NAME_,WELL_NAM_1,ASSET_AREA,SUB_PROD_A,WELL_NAM_2,Longitude,Latitude
7940,KOTA00285D1,O-E1-61,KOTABATAK-0285,KB285,KOPET,SLS,KOTA00285D1 O-E1-61 KB285,735837.578900,75665.866060
7941,KOTA00286D1,O-E1-53,KOTABATAK-0286,KB286,KOPET,SLS,KOTA00286D1 O-E1-53 KB286,735837.878900,75671.876040
7942,KOTA00287D1,O-O-37,KOTABATAK-0287,KB287,KOPET,SLS,KOTA00287D1 O-O-37 KB287,735467.829300,76081.745630
7943,KOTA00288D1,O-O-46,KOTABATAK-0288,KB288,KOPET,SLS,KOTA00288D1 O-O-46 KB288,735472.529300,76078.145630
7944,KOTA00289D1,O-E1-86,KOTABATAK-0289,KB289,KOPET,SLS,KOTA00289D1 O-E1-86 KB289,736755.228000,74937.046980
7945,KOTA00290D1,O-E1-42,KOTABATAK-0290,KB290,KOPET,SLS,KOTA00290D1 O-E1-42 KB290,735478.469300,76076.235620
7946,KOTA00291D1,S1-E1-14,KOTABATAK-0291,KB291,KOPET,SLS,KOTA00291D1 S1-E1-14 KB291,736750.028000,74939.846970
7947,KOTA00292D1,O-E1-75,KOTABATAK-0292,KB292,KOPET,SLS,KOTA00292D1 O-E1-75 KB292,736744.727900,74942.746940
7948,KOTA00293H1,N1-W1-26,KOTABATAK-0293,KB293,KOPET,SLS,KOTA00293H1 N1-W1-26 KB293,732564.092300,77819.843560
7949,KOTA00294H1,N2-W2-65,KOTABATAK-0294,KB294,KOPET,SLS,KOTA00294H1 N2-W2-65 KB294,730110.075000,79052.202050
7950,KOTA00295H1,O-W3-17,KOTABATAK-0295,KB295,KOPET,SLS,KOTA00295H1 O-W3-17 KB295,730168.965100,77133.258930
7951,KOTA00296H1,N1-W1-83,KOTABATAK-0296,KB296,KOPET,SLS,KOTA00296H1 N1-W1-83 KB296,732713.132300,76863.254560
7952,KOTA00297H1,O-W1-62,KOTABATAK-0297,KB297,KOPET,SLS,KOTA00297H1 O-W1-62 KB297,731904.140300,76327.383100
7953,KOTA00298D1,N1-E1-81,KOTABATAK-0298,KB298,KOPET,SLS,KOTA00298D1 N1-E1-81 KB298,735157.779500,76698.565010
7954,KOTA00299H1,N1-E1-72,KOTABATAK-0299,KB299,KOPET,SLS,KOTA00299H1 N1-E1-72 KB299,735151.929500,76700.044950
7955,KOTA00300D1,O-E1-53A,KOTABATAK-0300,KB300,KOPET,SLS,KOTA00300D1 O-E1-53A KB300,736572.158100,75664.746120
7956,KOTA00301D1,O-O-78,KOTABATAK-0301,KB301,KOPET,SLS,KOTA00301D1 O-O-78 KB301,735506.140300,75401.942360
7957,KOTA00302D1,S1-O-75,KOTABATAK-0302,KB302,KOPET,SLS,KOTA00302D1 S1-O-75 KB302,734935.570100,73250.978580
7958,KOTA00303D1,O-O-54,KOTABATAK-0303,KB303,KOPET,SLS,KOTA00303D1 O-O-54 KB303,734433.370400,75927.815740
7959,KOTA00304D1,S1-E1-65,KOTABATAK-0304,KB304,KOPET,SLS,KOTA00304D1 S1-E1-65 KB304,737120.957600,73453.748570
7960,KOTA00305D1,N1-W2-68,KOTABATAK-0305,KB305,KOPET,SLS,KOTA00305D1 N1-W2-68 KB305,731518.857500,77815.765530
9162,KOBO00001,KOTABATAK_BOW-1,,,EXPLORATION,,KOBO00001 KOTABATAK_BOW-1,742527.221700,72620.044810
9163,KOBO00002,KOTABATAK_BOW-2,,,EXPLORATION,,KOBO00002 KOTABATAK_BOW-2,745429.318800,68802.549370
9165,KOTA00423D1,N1-W2-66,KOTABATAK-00423,KB423,KOPET,SLS,KOTA00423D1 N1-W2-66 KB423,730947.534200,77160.638930
9166,KOTA00424D1,S1-O-85A,KOTABATAK-00424,KB424,KOPET,SLS,KOTA00424D1 S1-O-85A KB424,734491.140700,73136.853750
9167,KOTA00425D1,S2-O-24,KOTABATAK-00425,KB425,KOPET,SLS,KOTA00425D1 S2-O-24 KB425,734490.410500,73144.303720
9168,KOTA00426D1,O-E1-85,KOTABATAK-00426,KB426,KOPET,SLS,KOTA00426D1 O-E1-85 KB426,736775.437900,74933.101890
9169,KOTA00427D1,O-W1-52,KOTABATAK-00427,KB427,KOPET,SLS,KOTA00427D1 O-W1-52 KB427,731519.023700,75748.650540
9170,KOTA00428D1,O-E1-75A,KOTABATAK-00428,KB428,KOPET,SLS,KOTA00428D1 O-E1-75A KB428,736780.108000,74927.301840
9171,KOTA00429D1,O-O-16,KOTABATAK-00429,KB429,KOPET,SLS,KOTA00429D1 O-O-16 KB429,734841.230000,76749.179710
9172,KOTA00430D1,S1-W1-78,KOTABATAK-00430,KB430,KOPET,SLS,KOTA00430D1 S1-W1-78 KB430,733624.971500,73071.513730
9173,KOTA00431D1,S2-O-12,KOTABATAK-00431,KB431,KOPET,SLS,KOTA00431D1 S2-O-12 KB431,733632.531600,73071.503740
9174,KOTA00432H1,N2-W2-64,KOTABATAK-00432,KB432,KOPET,SLS,KOTA00432H1 N2-W2-64 KB432,731290.433700,79389.816480
9175,KOTA00433D1,S1-E2-51,KOTABATAK-00433,KB433,KOPET,SLS,KOTA00433D1 S1-E2-51 KB433,737677.407100,73157.763910
9176,KOTA00434D1,S1-E2-62,KOTABATAK-00434,KB434,KOPET,SLS,KOTA00434D1 S1-E2-62 KB434,737684.927100,73157.473870
9177,KOTA00435D1,O-E1-43,KOTABATAK-00435,KB435,KOPET,SLS,KOTA00435D1 O-E1-43 KB435,736539.138200,75797.870830
9178,KOTA00436D1,O-E1-77,KOTABATAK-00436,KB436,KOPET,SLS,KOTA00436D1 O-E1-77 KB436,737099.967600,75068.061770
9179,KOTA00437D1,S1-E1-17,KOTABATAK-00437,KB437,KOPET,SLS,KOTA00437D1 S1-E1-17 KB437,737704.756900,74716.352130
9180,KOTA00438D1,S4-E4-48,KOTABATAK-00438,KB438,KOPET,SLS,KOTA00438D1 S4-E4-48 KB438,743692.220700,68657.069340
9181,KOTA00439D1,N1-O-46,KOTABATAK-00439,KB439,KOPET,SLS,KOTA00439D1 N1-O-46 KB439,734719.710100,77395.238890
9182,KOTA00440D1,O-W1-88,KOTABATAK-00440,KB440,KOPET,SLS,KOTA00440D1 O-W1-88 KB440,733153.562000,75335.151090
9183,KOTA00441D1,S1-O-12,KOTABATAK-00441,KB441,KOPET,SLS,KOTA00441D1 S1-O-12 KB441,734300.690700,74436.152250
9184,KOTA00442D1,S4-E4-36,KOTABATAK-00442,KB442,KOPET,SLS,KOTA00442D1 S4-E4-36 KB442,742698.061800,68634.579310
9185,KOTA00443D1,S2-E2-62,KOTABATAK-00443,KB443,KOPET,SLS,KOTA00443D1 S2-E2-62 KB443,737841.657000,71706.925610
9186,KOTA00444D1,N2-W3-58,KOTABATAK-00444,KB444,KOPET,SLS,KOTA00444D1 N2-W3-58 KB444,729899.925200,79972.145700
9187,KOTA00445D1,S2-E2-63,KOTABATAK-00445,KB445,KOPET,SLS,KOTA00445D1 S2-E2-63 KB445,737845.227000,71713.565600
9188,KOTA00446D1,S3-E2-34,KOTABATAK-00446,KB446,KOPET,SLS,KOTA00446D1 S3-E2-34 KB446,738180.826700,70439.657040
9189,KOTA00447D1,O-W1-82,KOTABATAK-00447,KB447,KOPET,SLS,KOTA00447D1 O-W1-82 KB447,732166.183100,74683.671810
9190,KOTA00448D1,O-W2-13,KOTABATAK-00448,KB448,KOPET,SLS,KOTA00448D1 O-W2-13 KB448,730511.374700,76562.419530
9191,KOTA00449D1,S1-O-53,KOTABATAK-00449,KB449,KOPET,SLS,KOTA00449D1 S1-O-53 KB449,734222.350900,73462.813300
9192,KOTA00450D1,S1-E1-27,KOTABATAK-00450,KB450,KOPET,SLS,KOTA00450D1 S1-E1-27 KB450,737083.397600,75053.121750
9193,KOTA00451D1,O-E1-77A,KOTABATAK-00451,KB451,KOPET,SLS,KOTA00451D1 O-E1-77A KB451,737088.327500,75047.521760
9194,KOTA00452D1,N1-W2-41,KOTABATAK-00452,KB452,KOPET,SLS,KOTA00452D1 N1-W2-41 KB452,729717.635600,77777.578170
9195,KOTA00453D1,S2-O-33,KOTABATAK-00453,KB453,KOPET,SLS,KOTA00453D1 S2-O-33 KB453,734403.750700,72800.334060
9196,KOTA00454D1,S2-O-35,KOTABATAK-00454,KB454,KOPET,SLS,KOTA00454D1 S2-O-35 KB454,734403.740700,72807.914080
9197,KOTA00455D1,S3-E3-86,KOTABATAK-00455,KB455,KOPET,SLS,KOTA00455D1 S3-E3-86 KB455,741472.453100,69487.418340
9198,KOTA00456H1,N2-W2-51,KOTABATAK-00456,KB456,KOPET,SLS,KOTA00456H1 N2-W2-51 KB456,730712.364300,79766.595920
9199,KOTA00457D1,N1-W1-42A,KOTABATAK-00457,KB457,KOPET,SLS,KOTA00457D1 N1-W1-42A KB457,732187.532800,77867.638160
9200,KOTA00458D1,N1-W1-46A,KOTABATAK-00458,KB458,KOPET,SLS,KOTA00458D1 N1-W1-46A KB458,732572.132400,77811.848300
9201,KOTA00459D1,N1-W1-84E,KOTABATAK-00459,KB459,KOPET,SLS,KOTA00459D1 N1-W1-84E KB459,732289.132700,77362.018770
9202,KOTA00460D1,N1-W1-55N1,KOTABATAK-00460,KB460,KOPET,SLS,KOTA00460D1 N1-W1-55N1 KB460,732683.532200,77679.638410
9203,KOTA00461D1,N1-W1-46B,KOTABATAK-00461,KB461,KOPET,SLS,KOTA00461D1 N1-W1-46B KB461,732675.632300,77687.778430
9204,KOTA00462D1,N1-W1-59,KOTABATAK-00462,KB462,KOPET,SLS,KOTA00462D1 N1-W1-59 KB462,733223.131600,77702.488480
9337,KOTA00543D1,O-E1-60,KOTABATAK-00543,KB543,KOPET,SLS,KOTA00543D1 O-E1-60 KB543,735827.171900,75089.880650
9338,KOTA00544D1,O-E1-51,KOTABATAK-00544,KB544,KOPET,SLS,KOTA00544D1 O-E1-51 KB544,735835.229000,75097.841610
9339,KOTA00545D1,O-E1-80,KOTABATAK-00545,KB545,KOPET,SLS,KOTA00545D1 O-E1-80 KB545,735843.229000,75105.811650
9340,KOTA00546D1,O-W1-55,KOTABATAK-00546,KB546,KOPET,SLS,KOTA00546D1 O-W1-55 KB546,732616.314500,75545.172830
9341,KOTA00547D1,O-W1-66,KOTABATAK-00547,KB547,KOPET,SLS,KOTA00547D1 O-W1-66 KB547,732734.332300,75566.130900
9342,KOTA00548D1,O-W1-40,KOTABATAK-00548,KB548,KOPET,SLS,KOTA00548D1 O-W1-40 KB548,732239.805900,76219.352020
9343,KOTA00549D1,O-W1-44,KOTABATAK-00549,KB549,KOPET,SLS,KOTA00549D1 O-W1-44 KB549,732251.032900,76218.020050
9344,KOTA00550D1,O-W1-45,KOTABATAK-00550,KB550,KOPET,SLS,KOTA00550D1 O-W1-45 KB550,732262.332800,76216.690130
9345,KOTA00551D1,O-E1-12,KOTABATAK-00551,KB551,KOPET,SLS,KOTA00551D1 O-E1-12 KB551,735423.429300,76855.739640
9346,KOTA00552D1,O-O-27,KOTABATAK-00552,KB552,KOPET,SLS,KOTA00552D1 O-O-27 KB552,735413.519300,76850.379650
9347,KOTA00553D1,N1-W1-15B,KOTABATAK-00553,KB553,KOPET,SLS,KOTA00553D1 N1-W1-15B KB553,732837.832000,78690.367400
9348,KOTA00554D1,O-E1-79,KOTABATAK-00554,KB554,KOPET,SLS,KOTA00554D1 O-E1-79 KB554,737770.066800,75248.121520
9349,KOTA00555D1,O-E1-78,KOTABATAK-00555,KB555,KOPET,SLS,KOTA00555D1 O-E1-78 KB555,737762.126800,75256.121510
9350,KOTA00556D1,O-E1-76,KOTABATAK-00556,KB556,KOPET,SLS,KOTA00556D1 O-E1-76 KB556,737099.627600,75046.901730
9351,KOTA00557D1,O-E1-14,KOTABATAK-00557,KB557,KOPET,SLS,KOTA00557D1 O-E1-14 KB557,735403.529300,76845.019650
9352,KOTA00558D1,N1-W1-23,KOTABATAK-00558,KB558,KOPET,SLS,KOTA00558D1 N1-W1-23 KB558,731958.033100,77952.618150
9353,KOTA00559D1,N1-W1-43,KOTABATAK-00559,KB559,KOPET,SLS,KOTA00559D1 N1-W1-43 KB559,731950.033100,77944.698150
9354,KOTA00560D1,N1-W1-51A,KOTABATAK-00560,KB560,KOPET,SLS,KOTA00560D1 N1-W1-51A KB560,731942.033100,77936.798130
9355,KOTA00561D1,N1-W2-49,KOTABATAK-00561,KB561,KOPET,SLS,KOTA00561D1 N1-W2-49 KB561,731934.033100,77928.888120
9356,KOTA00562D1,S1-O-47,KOTABATAK-00562,KB562,KOPET,SLS,KOTA00562D1 S1-O-47 KB562,734825.430100,74425.992300
9357,KOTA00563D1,S1-O-38,KOTABATAK-00563,KB563,KOPET,SLS,KOTA00563D1 S1-O-38 KB563,734817.530100,74434.002270
9358,KOTA00564D1,N1-W1-36,KOTABATAK-00564,KB564,KOPET,SLS,KOTA00564D1 N1-W1-36 KB564,732592.522400,78277.827810
9359,KOTA00565D1,O-E1-62A,KOTABATAK-00565,KB565,KOPET,SLS,KOTA00565D1 O-E1-62A KB565,735886.328800,76120.030420
9360,KOTA00566D1,O-E1-53B,KOTABATAK-00566,KB566,KOPET,SLS,KOTA00566D1 O-E1-53B KB566,735894.328800,76128.030410
9361,KOTA00567D1,O-E1-44,KOTABATAK-00567,KB567,KOPET,SLS,KOTA00567D1 O-E1-44 KB567,735902.328800,76136.030400
9362,KOTA00568D1,O-E1-24,KOTABATAK-00568,KB568,KOPET,SLS,KOTA00568D1 O-E1-24 KB568,735910.318800,76144.030390
9363,KOTA00569D1,O-O-64,KOTABATAK-00569,KB569,KOPET,SLS,KOTA00569D1 O-O-64 KB569,734751.930100,75346.081250
9364,KOTA00570H1,O-O-42,KOTABATAK-00570,KB570,KOPET,SLS,KOTA00570H1 O-O-42 KB570,734759.960200,75338.081260
9481,KOTA00001V1,O-O-44,KOTABATAK-0001,KB001,KOPET,SLS,KOTA00001V1 O-O-44 KB001,734462.580400,75979.085700
9482,KOTA00002V1,S2-E2-51,KOTABATAK-0002,KB002,KOPET,SLS,KOTA00002V1 S2-E2-51 KB002,737797.847000,71697.130420
9483,KOTA00003V1,S3-E4-65,KOTABATAK-0003,KB003,KOPET,SLS,KOTA00003V1 S3-E4-65 KB003,742616.281800,69490.823090
9484,KOTA00004V1,N1-W1-52,KOTABATAK-0004,KB004,KOPET,SLS,KOTA00004V1 N1-W1-52 KB004,732080.642900,77747.003670
9485,KOTA00005V1,S1-O-76,KOTABATAK-0005,KB005,KOPET,SLS,KOTA00005V1 S1-O-76 KB005,735072.729900,73280.748540
9486,KOTA00006V1,S2-E4-41,KOTABATAK-0006,KB006,KOPET,SLS,KOTA00006V1 S2-E4-41 KB006,741606.892700,71857.760540
9487,KOTA00007V1,S4-E5-53,KOTABATAK-0007,KB007,KOPET,SLS,KOTA00007V1 S4-E5-53 KB007,744115.740300,67736.774970
9488,KOTA00008V1,O-E1-33,KOTABATAK-0008,KB008,KOPET,SLS,KOTA00008V1 O-E1-33 KB008,736227.278400,76152.395590
9489,KOTA00009V1,S1-E1-13,KOTABATAK-0009,KB009,KOPET,SLS,KOTA00009V1 S1-E1-13 KB009,736227.988500,74649.737180
9490,KOTA00010V1,S1-E2-71,KOTABATAK-0010,KB010,KOPET,SLS,KOTA00010V1 S1-E2-71 KB010,737717.696900,73202.958870
9491,KOTA00011V1,O-W1-37,KOTABATAK-0011,KB011,KOPET,SLS,KOTA00011V1 O-W1-37 KB011,733225.171800,76157.485410
9492,KOTA00012V1,S2-E2-57,KOTABATAK-0012,KB012,KOPET,SLS,KOTA00012V1 S2-E2-57 KB012,739226.265500,71733.100530
9493,KOTA00013V1,S1-E1-63,KOTABATAK-0013,KB013,KOPET,SLS,KOTA00013V1 S1-E1-63 KB013,736235.418600,73399.138510
9494,KOTA00014V1,N1-W1-57,KOTABATAK-0014,KB014,KOPET,SLS,KOTA00014V1 N1-W1-57 KB014,733227.381600,77648.433750
9495,KOTA00015V1,S1-O-25,KOTABATAK-0015,KB015,KOPET,SLS,KOTA00015V1 S1-O-25 KB015,734728.130200,74590.347180
9496,KOTA00016V1,O-O-68,KOTABATAK-0016,KB016,KOPET,SLS,KOTA00016V1 O-O-68 KB016,735475.469400,75401.796310
9497,KOTA00017V1,S1-E1-46,KOTABATAK-0017,KB017,KOPET,SLS,KOTA00017V1 S1-E1-46 KB017,736983.727800,73892.888030
9498,KOTA00018V1,S1-E2-11,KOTABATAK-0018,KB018,KOPET,SLS,KOTA00018V1 S1-E2-11 KB018,737716.886800,74723.527160
9499,KOTA00019V1,O-E1-66,KOTABATAK-0019,KB019,KOPET,SLS,KOTA00019V1 O-E1-66 KB019,736966.187700,75473.576310
9500,KOTA00020V1,O-O-17,KOTABATAK-0020,KB020,KOPET,SLS,KOTA00020V1 O-O-17 KB020,735227.329500,76670.944950
9501,KOTA00021V1,N1-O-82,KOTABATAK-0021,KB021,KOPET,SLS,KOTA00021V1 N1-O-82 KB021,733975.630900,76917.694660
9502,KOTA00022V1,N1-W1-85,KOTABATAK-0022,KB022,KOPET,SLS,KOTA00022V1 N1-W1-85 KB022,732726.512300,76915.094500
9503,KOTA00023V1,S2-E2-24,KOTABATAK-0023,KB023,KOPET,SLS,KOTA00023V1 S2-E2-24 KB023,738468.626200,72473.649660
9504,KOTA00024V1,S2-E1-17,KOTABATAK-0024,KB024,KOPET,SLS,KOTA00024V1 S2-E1-17 KB024,737211.427600,72722.449290
9505,KOTA00025V1,S3-E2-37,KOTABATAK-0025,KB025,KOPET,SLS,KOTA00025V1 S3-E2-37 KB025,739221.245600,70201.402020
9506,KOTA00026V1,S2-E3-82,KOTABATAK-0026,KB026,KOPET,SLS,KOTA00026V1 S2-E3-82 KB026,739970.974600,70972.991350
9507,KOTA00027V1,S3-E4-33,KOTABATAK-0027,KB027,KOPET,SLS,KOTA00027V1 S3-E4-33 KB027,742222.122200,70203.952250
9508,KOTA00028V1,S3-E3-68,KOTABATAK-0028,KB028,KOPET,SLS,KOTA00028V1 S3-E3-68 KB028,741471.733100,69473.352940
9509,KOTA00029V1,S4-E5-11,KOTABATAK-0029,KB029,KOPET,SLS,KOTA00029V1 S4-E5-11 KB029,743728.910700,68678.364040
9510,KOTA00030V1,S3-E3-35,KOTABATAK-0030,KB030,KOPET,SLS,KOTA00030V1 S3-E3-35 KB030,740721.823900,70203.252240
9511,KOTA00031V1,S2-E3-88,KOTABATAK-0031,KB031,KOPET,SLS,KOTA00031V1 S2-E3-88 KB031,741471.023000,70974.171500
9512,KOTA00345V1,S2-E2-75,KOTABATAK-00345,KB345,KOPET,SLS,KOTA00345V1 S2-E2-75 KB345,738692.536100,71158.536270
9513,KOTA00346D1,N1-O-66,KOTABATAK-00346,KB346,KOPET,SLS,KOTA00346D1 N1-O-66 KB346,734687.790100,77540.725820
9514,KOTA00347V1,S2-E2-28,KOTABATAK-00347,KB347,KOPET,SLS,KOTA00347V1 S2-E2-28 KB347,739557.508100,72454.700770
9515,KOTA00348D1,S4-E5-13,KOTABATAK-00348,KB348,KOPET,SLS,KOTA00348D1 S4-E5-13 KB348,743724.967700,68643.449390
9516,KOTA00349D1,O-E1-58,KOTABATAK-00349,KB349,KOPET,SLS,KOTA00349D1 O-E1-58 KB349,737632.737000,75375.941400
9517,KOTA00350D1,O-W2-14,KOTABATAK-00350,KB350,KOPET,SLS,KOTA00350D1 O-W2-14 KB350,730209.795100,77111.748940
9518,KOTA00351D1,O-W1-46,KOTABATAK-00351,KB351,KOPET,SLS,KOTA00351D1 O-W1-46 KB351,732955.152200,75723.110710
9519,KOTA00352D1,N1-W2-64,KOTABATAK-00352,KB352,KOPET,SLS,KOTA00352D1 N1-W2-64 KB352,730372.224800,77821.198140
9520,KOTA00353D1,S1-E1-34,KOTABATAK-00353,KB353,KOPET,SLS,KOTA00353D1 S1-E1-34 KB353,736571.268200,74372.622510
9521,KOTA00354D1,N1-W1-86,KOTABATAK-00354,KB354,KOPET,SLS,KOTA00354D1 N1-W1-86 KB354,732642.802300,76900.359280
9522,KOTA00355D1,S3-E4-11,KOTABATAK-00355,KB355,KOPET,SLS,KOTA00355D1 S3-E4-11 KB355,741471.433000,70981.976670
9523,KOTA00356D1,S2-E2-46,KOTABATAK-00356,KB356,KOPET,SLS,KOTA00356D1 S2-E2-46 KB356,739239.165400,71820.915470
9524,KOTA00357D1,S2-E2-68,KOTABATAK-00357,KB357,KOPET,SLS,KOTA00357D1 S2-E2-68 KB357,739238.075400,71813.505560
9525,KOTA00358D1,S2-E2-23,KOTABATAK-00358,KB358,KOPET,SLS,KOTA00358D1 S2-E2-23 KB358,737707.957100,72400.394780
9526,KOTA00359D1,O-E1-22,KOTABATAK-00359,KB359,KOPET,SLS,KOTA00359D1 O-E1-22 KB359,736312.688300,76763.359780
9527,KOTA00360D1,O-W2-78,KOTABATAK-00360,KB360,KOPET,SLS,KOTA00360D1 O-W2-78 KB360,731215.044000,75563.090790
9528,KOTA00361D1,O-W2-36,KOTABATAK-00361,KB361,KOPET,SLS,KOTA00361D1 O-W2-36 KB361,731001.464300,76799.539300
9529,KOTA00362D1,O-W2-55,KOTABATAK-00362,KB362,KOPET,SLS,KOTA00362D1 O-W2-55 KB362,730820.184600,75444.490830
9530,KOTA00363H1,S2-E2-27A,KOTABATAK-00363,KB363,KOPET,SLS,KOTA00363H1 S2-E2-27A KB363,738488.716200,71719.435600
9531,KOTA00364H1,O-W1-11,KOTABATAK-00364,KB364,KOPET,SLS,KOTA00364H1 O-W1-11 KB364,731784.553300,77550.678490
9532,KOTA00365H1,S2-E3-43,KOTABATAK-00365,KB365,KOPET,SLS,KOTA00365H1 S2-E3-43 KB365,740706.543800,71307.676220
9533,KOTA00366D1,N1-W1-12,KOTABATAK-00366,KB366,KOPET,SLS,KOTA00366D1 N1-W1-12 KB366,731771.343200,79066.826800
9534,KOTA00367D1,N1-O-43,KOTABATAK-00367,KB367,KOPET,SLS,KOTA00367D1 N1-O-43 KB367,734179.660600,77994.688290
9535,KOTA00368D1,N1-W1-58,KOTABATAK-00368,KB368,KOPET,SLS,KOTA00368D1 N1-W1-58 KB368,733216.901700,77654.698580
9536,KOTA00369D1,S2-E2-11,KOTABATAK-00369,KB369,KOPET,SLS,KOTA00369D1 S2-E2-11 KB369,737677.707100,73169.963840
9537,KOTA00370D1,S2-E2-28A,KOTABATAK-00370,KB370,KOPET,SLS,KOTA00370D1 S2-E2-28A KB370,739588.785000,72192.765070
9538,KOTA00371D1,S2-E2-48,KOTABATAK-00371,KB371,KOPET,SLS,KOTA00371D1 S2-E2-48 KB371,739595.614900,72194.325130
9539,KOTA00372D1,O-E1-55,KOTABATAK-00372,KB372,KOPET,SLS,KOTA00372D1 O-E1-55 KB372,736578.928100,75675.550970
9540,KOTA00373D1,S1-E1-44,KOTABATAK-00373,KB373,KOPET,SLS,KOTA00373D1 S1-E1-44 KB373,736182.428700,74023.892880
9541,KOTA00374D1,O-E1-62,KOTABATAK-00374,KB374,KOPET,SLS,KOTA00374D1 O-E1-62 KB374,736185.518500,75426.801270
9542,KOTA00375D1,O-O-26,KOTABATAK-00375,KB375,KOPET,SLS,KOTA00375D1 O-O-26 KB375,735196.409500,76685.459750
9543,KOTA00376D1,N1-W1-25,KOTABATAK-00376,KB376,KOPET,SLS,KOTA00376D1 N1-W1-25 KB376,732470.352700,76304.439940
9544,KOTA00377D1,N1-O-81,KOTABATAK-00377,KB377,KOPET,SLS,KOTA00377D1 N1-O-81 KB377,734027.510800,76892.949480
9545,KOTA00378D1,N1-O-73,KOTABATAK-00378,KB378,KOPET,SLS,KOTA00378D1 N1-O-73 KB378,734027.480900,76900.439390
9546,KOTA00379H1,N1-W1-42,KOTABATAK-00379,KB379,KOPET,SLS,KOTA00379H1 N1-W1-42 KB379,732629.552400,78027.678080
9547,KOTA00380H1,O-W2-28A,KOTABATAK-00380,KB380,KOPET,SLS,KOTA00380H1 O-W2-28A KB380,730867.584300,77336.698750
9548,KOTA00381H1,N1-W2-42,KOTABATAK-00381,KB381,KOPET,SLS,KOTA00381H1 N1-W2-42 KB381,730581.094700,77321.228670
9549,KOTA00382D1,N1-W1-46,KOTABATAK-00382,KB382,KOPET,SLS,KOTA00382D1 N1-W1-46 KB382,732616.552300,78038.638070
9550,KOTA00383D1,N1-W2-56,KOTABATAK-00383,KB383,KOPET,SLS,KOTA00383D1 N1-W2-56 KB383,730880.574300,77325.698700
9643,KOTA00032V1,S4-E4-13,KOTABATAK-0032,KB032,KOPET,SLS,KOTA00032V1 S4-E4-13 KB032,742221.722300,68701.653890
9644,KOTA00033V1,S3-E4-58,KOTABATAK-0033,KB033,KOPET,SLS,KOTA00033V1 S3-E4-58 KB033,743472.720800,69724.152940
9645,KOTA00034V1,S4-E5-11A,KOTABATAK-0034,KB034,KOPET,SLS,KOTA00034V1 S4-E5-11A KB034,743723.120600,68703.853930
9646,KOTA00035V1,N1-O-68,KOTABATAK-0035,KB035,KOPET,SLS,KOTA00035V1 N1-O-68 KB035,735490.929200,77476.844100
9647,KOTA00036V1,S2-E1-31,KOTABATAK-0036,KB036,KOPET,SLS,KOTA00036V1 S2-E1-31 KB036,735649.429400,72259.939620
9648,KOTA00037V1,N1-W1-17,KOTABATAK-0037,KB037,KOPET,SLS,KOTA00037V1 N1-W1-17 KB037,733271.631600,78718.442670
9649,KOTA00038V1,O-W1-53,KOTABATAK-0038,KB038,KOPET,SLS,KOTA00038V1 O-W1-53 KB038,732235.783000,75655.525830
9650,KOTA00039V1,O-E1-36,KOTABATAK-0039,KB039,KOPET,SLS,KOTA00039V1 O-E1-36 KB039,736998.247500,76120.925730
9651,KOTA00040V1,S1-O-21,KOTABATAK-0040,KB040,KOPET,SLS,KOTA00040V1 S1-O-21 KB040,733742.131300,74527.047080
9652,KOTA00041V1,S1-E2-34,KOTABATAK-0041,KB041,KOPET,SLS,KOTA00041V1 S1-E2-34 KB041,738461.706100,74231.287770
9653,KOTA00042V1,N1-W2-55,KOTABATAK-0042,KB042,KOPET,SLS,KOTA00042V1 N1-W2-55 KB042,730706.134500,77754.543520
9654,KOTA00043V1,S3-E4-36,KOTABATAK-0043,KB043,KOPET,SLS,KOTA00043V1 S3-E4-36 KB043,742952.021500,70201.152310
9655,KOTA00044V1,S4-E3-27,KOTABATAK-0044,KB044,KOPET,SLS,KOTA00044V1 S4-E3-27 KB044,741156.793500,68503.793940
9656,KOTA00045V1,S3-E2-23,KOTABATAK-0045,KB045,KOPET,SLS,KOTA00045V1 S3-E2-23 KB045,738156.276700,70457.971770
9657,KOTA00046V1,S2-E3-34,KOTABATAK-0046,KB046,KOPET,SLS,KOTA00046V1 S2-E3-34 KB046,740510.054000,72152.660090
9658,KOTA00047V1,S3-E3-24,KOTABATAK-0047,KB047,KOPET,SLS,KOTA00047V1 S3-E3-24 KB047,740476.354200,70470.911950
9659,KOTA00048V1,O-O-25,KOTABATAK-0048,KB048,KOPET,SLS,KOTA00048V1 O-O-25 KB048,734604.980200,76406.615220
9660,KOTA00049V1,S3-E4-65A,KOTABATAK-0049,KB049,KOPET,SLS,KOTA00049V1 S3-E4-65A KB049,742615.631900,69449.653090
9661,KOTA00050V1,S3-E4-58A,KOTABATAK-0050,KB050,KOPET,SLS,KOTA00050V1 S3-E4-58A KB050,743517.320800,69663.902900
9662,KOTA00051V1,S2-E2-51A,KOTABATAK-0051,KB051,KOPET,SLS,KOTA00051V1 S2-E2-51A KB051,737878.427000,71599.180450
9663,KOTA00052V1,S1-E2-11A,KOTABATAK-0052,KB052,KOPET,SLS,KOTA00052V1 S1-E2-11A KB052,737779.176800,74696.137240
9664,KOTA00053V1,N1-O-42,KOTABATAK-0053,KB053,KOPET,SLS,KOTA00053V1 N1-O-42 KB053,734016.730700,77890.003590
